USPS,GEOID,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,county_code,County
CA,06085508507,3066,1415,387392,0,0.15,0,37.3562527,-121.9984125,85,Santa Clara
CA,06085508508,5322,1997,1047122,0,0.404,0,37.3613051,-122.0021282,85,Santa Clara
CA,06085508601,3668,1415,1319968,0,0.51,0,37.375919,-122.0409973,85,Santa Clara
CA,06085508602,3839,1850,1340721,0,0.518,0,37.3727789,-122.0289165,85,Santa Clara
CA,06085508703,7572,3167,1448149,0,0.559,0,37.3697819,-122.0110417,85,Santa Clara
CA,06085508704,5227,2363,5998100,0,2.316,0,37.3800277,-122.0047735,85,Santa Clara
CA,06085508800,3766,1473,695179,0,0.268,0,37.3851461,-122.0247804,85,Santa Clara
CA,06085508900,5273,1733,912034,0,0.352,0,37.3910523,-122.0063825,85,Santa Clara
CA,06085509000,7407,2565,1537957,0,0.594,0,37.3922706,-122.0216787,85,Santa Clara
CA,06085509102,4798,2357,3113506,0,1.202,0,37.3914583,-122.0384997,85,Santa Clara
CA,06085509105,6396,3216,1589982,0,0.614,0,37.3786407,-122.0625867,85,Santa Clara
CA,06085509106,4171,1806,984846,0,0.38,0,37.378603,-122.0504683,85,Santa Clara
CA,06085509107,4892,2029,438069,0,0.169,0,37.3796214,-122.0565449,85,Santa Clara
CA,06085509108,4281,1983,2309781,0,0.892,0,37.4004244,-122.0570303,85,Santa Clara
CA,06085509109,4346,1965,2094383,0,0.809,0,37.391466200000004,-122.0596831,85,Santa Clara
CA,06085509201,4603,2558,1579162,0,0.61,0,37.4012062,-122.0743461,85,Santa Clara
CA,06085509202,4480,1906,1565535,0,0.604,0,37.4059095,-122.0838765,85,Santa Clara
CA,06085509302,2978,1250,1053143,0,0.407,0,37.409233,-122.1006423,85,Santa Clara
CA,06085509303,3706,1920,573577,0,0.221,0,37.4060297,-122.0922777,85,Santa Clara
CA,06085509304,2871,1326,1559827,0,0.602,0,37.4174125,-122.0951903,85,Santa Clara
CA,06085509401,3212,1704,666430,0,0.257,0,37.4069811,-122.1144543,85,Santa Clara
CA,06085509403,5121,2159,526420,0,0.203,0,37.3981136,-122.0968319,85,Santa Clara
CA,06085509404,6076,2610,1047610,0,0.404,0,37.4018798,-122.1055697,85,Santa Clara
CA,06085509500,5565,2379,984163,0,0.38,0,37.3944414,-122.0896549,85,Santa Clara
CA,06085509600,2625,1374,1047598,0,0.404,0,37.3908176,-122.0804482,85,Santa Clara
CA,06085509700,3128,1504,1049983,0,0.405,0,37.3853495,-122.0731778,85,Santa Clara
CA,06085509801,5274,2303,1726473,0,0.667,0,37.378811,-122.0894803,85,Santa Clara
CA,06085509802,2719,1144,923356,0,0.357,0,37.3787632,-122.0823435,85,Santa Clara
CA,06085509901,1934,764,1369971,0,0.529,0,37.3695442,-122.0863447,85,Santa Clara
CA,06085509902,4838,1908,2232336,0,0.862,0,37.370027,-122.0718932,85,Santa Clara
CA,06085510001,6116,2136,3544613,0,1.369,0,37.358449,-122.0797574,85,Santa Clara
CA,06085510002,3553,1314,1874595,0,0.724,0,37.3465927,-122.071847,85,Santa Clara
CA,06085510100,2948,1109,2036067,0,0.786,0,37.3407774,-122.0798819,85,Santa Clara
CA,06085510200,4328,1559,2658685,0,1.027,0,37.3719046,-122.1018082,85,Santa Clara
CA,06085510300,4020,1765,2313037,0,0.893,0,37.377503,-122.1115851,85,Santa Clara
CA,06085510400,3131,1201,1704050,0,0.658,0,37.3913072,-122.1076542,85,Santa Clara
CA,06085510500,4688,1975,2590775,0,1,0,37.3927828,-122.120112,85,Santa Clara
CA,06085510600,6139,2467,2077849,0,0.802,0,37.4087599,-122.1302624,85,Santa Clara
CA,06085510700,4775,2098,1442682,0,0.557,0,37.41742,-122.128161,85,Santa Clara
CA,06085510801,5290,2223,2197957,0,0.849,0,37.4270192,-122.1097683,85,Santa Clara
CA,06085510802,1840,726,934369,0,0.361,0,37.4144214,-122.1103938,85,Santa Clara
CA,06085510803,2558,1063,1012749,0,0.391,0,37.4205589,-122.1184581,85,Santa Clara
CA,06085510900,5354,2101,1652419,0,0.638,0,37.4277012,-122.1296816,85,Santa Clara
CA,06085511000,6402,2489,1990707,0,0.769,0,37.4375758,-122.1218431,85,Santa Clara
CA,06085511100,5445,1962,2195203,0,0.848,0,37.4457476,-122.1325201,85,Santa Clara
CA,06085511200,4849,1866,2057531,0,0.794,0,37.4511865,-122.1470265,85,Santa Clara
CA,06085511301,3671,1925,985271,0,0.38,0,37.4431603,-122.1533718,85,Santa Clara
CA,06085511302,4062,2509,990652,0,0.382,0,37.4480602,-122.1622059,85,Santa Clara
CA,06085511400,3639,1456,1536659,0,0.593,0,37.4359497,-122.1435946,85,Santa Clara
CA,06085511500,7513,3179,3637205,0,1.404,0,37.4143048,-122.1679203,85,Santa Clara
CA,06085511608,2687,111,2455293,117653,0.948,0.045,37.4292567,-122.1772178,85,Santa Clara
CA,06085511609,3183,2006,1542549,0,0.596,0,37.4385528,-122.1743786,85,Santa Clara
CA,06085511701,4017,1522,9232520,0,3.565,0,37.3782554,-122.1318447,85,Santa Clara
CA,06085511702,2684,981,2603142,0,1.005,0,37.3534664,-122.0975545,85,Santa Clara
CA,06085511704,4520,1707,15329226,0,5.919,0,37.3611924,-122.1409467,85,Santa Clara
CA,06085511705,995,356,12366297,0,4.775,0,37.4055527,-122.1620848,85,Santa Clara
CA,06085511707,3009,1314,113093311,341432,43.666,0.132,37.292652,-122.1195977,85,Santa Clara
CA,06085511800,4009,1731,138639018,2134746,53.529,0.824,37.1484376,-121.9287007,85,Santa Clara
CA,06085511905,3129,1103,1261953,0,0.487,0,37.2147347,-121.8583281,85,Santa Clara
CA,06085511907,3988,1343,1738731,0,0.671,0,37.2197661,-121.8542523,85,Santa Clara
CA,06085511909,7997,2645,23722300,130817,9.159,0.051,37.1861406,-121.8435544,85,Santa Clara
CA,06085511910,3042,1058,2273768,0,0.878,0,37.2129709,-121.8693742,85,Santa Clara
CA,06085511911,4806,1864,36541604,1619450,14.109,0.625,37.1974738,-121.8096939,85,Santa Clara
CA,06085511912,5440,1741,2448218,0,0.945,0,37.2057405,-121.8341798,85,Santa Clara
CA,06085511913,4295,1443,1927988,0,0.744,0,37.2275236,-121.8912127,85,Santa Clara
CA,06085511914,5684,1982,2776701,0,1.072,0,37.2305812,-121.8770809,85,Santa Clara
CA,06085511915,3806,1271,1126115,0,0.435,0,37.2446789,-121.8820556,85,Santa Clara
CA,06085511916,4669,1682,1834524,0,0.708,0,37.2367224,-121.8966886,85,Santa Clara
CA,06085512001,6774,2022,19744080,0,7.623,0,37.2569417,-121.7683503,85,Santa Clara
CA,06085512005,6711,2187,2438207,0,0.941,0,37.2700359,-121.8655675,85,Santa Clara
CA,06085512017,7804,2166,2301887,0,0.889,0,37.2730779,-121.8167937,85,Santa Clara
CA,06085512019,4737,1552,1078547,0,0.416,0,37.2707459,-121.8458034,85,Santa Clara
CA,06085512020,6858,2646,1052107,0,0.406,0,37.2720223,-121.8361097,85,Santa Clara
CA,06085512021,6087,2031,1622150,12748,0.626,0.005,37.2635211,-121.8239467,85,Santa Clara
CA,06085512022,5374,1810,1033325,0,0.399,0,37.2552193,-121.8108988,85,Santa Clara
CA,06085512023,5418,1968,949166,0,0.366,0,37.2550475,-121.8243568,85,Santa Clara
CA,06085512024,4670,1710,1595751,0,0.616,0,37.2604228,-121.8670355,85,Santa Clara
CA,06085512025,3203,1080,1341999,0,0.518,0,37.260732,-121.8523356,85,Santa Clara
CA,06085512026,3871,1350,2162498,0,0.835,0,37.2583713,-121.8376934,85,Santa Clara
CA,06085512027,4085,1622,1686896,2157,0.651,0.001,37.2544152,-121.854143,85,Santa Clara
CA,06085512029,6892,2301,1945738,0,0.751,0,37.2475987,-121.8160566,85,Santa Clara
CA,06085512030,3074,980,1226285,0,0.473,0,37.2325432,-121.8242758,85,Santa Clara
CA,06085512031,4406,1395,1424941,0,0.55,0,37.231546,-121.8102526,85,Santa Clara
CA,06085512032,3389,1037,2916449,0,1.126,0,37.2327986,-121.7823587,85,Santa Clara
CA,06085512033,6125,2049,3944338,0,1.523,0,37.2389766,-121.7964987,85,Santa Clara
CA,06085512034,3101,1032,1043172,0,0.403,0,37.2293402,-121.7707427,85,Santa Clara
CA,06085512035,4172,1378,2308180,0,0.891,0,37.2236023,-121.7615938,85,Santa Clara
CA,06085512036,4585,1900,812600,0,0.314,0,37.240087,-121.8105416,85,Santa Clara
CA,06085512037,3214,981,988986,0,0.382,0,37.2411193,-121.8246272,85,Santa Clara
CA,06085512038,2847,1074,1430134,0,0.552,0,37.234934,-121.7620634,85,Santa Clara
CA,06085512039,4784,1327,1427190,0,0.551,0,37.2489527,-121.7864708,85,Santa Clara
CA,06085512042,2841,850,647494,0,0.25,0,37.2661479,-121.8144504,85,Santa Clara
CA,06085512043,6129,1561,890412,0,0.344,0,37.2618681,-121.8048672,85,Santa Clara
CA,06085512045,5602,1834,2044397,0,0.789,0,37.2384727,-121.8352576,85,Santa Clara
CA,06085512047,5461,1733,1655132,0,0.639,0,37.2410831,-121.8445177,85,Santa Clara
CA,06085512052,3988,1801,1528184,7627,0.59,0.003,37.2484923,-121.8642681,85,Santa Clara
CA,06085512053,4534,1563,1092622,0,0.422,0,37.2436327,-121.8534641,85,Santa Clara
CA,06085512100,1666,540,57394335,26337,22.16,0.01,37.1799857,-121.7271954,85,Santa Clara
CA,06085512200,4014,1549,262550560,2085573,101.371,0.805,37.0468198,-121.7106173,85,Santa Clara
CA,06085512305,3936,1335,16760569,40931,6.471,0.016,37.1141601,-121.6732158,85,Santa Clara
CA,06085512307,6344,2297,5470632,0,2.112,0,37.0997275,-121.6367198,85,Santa Clara
CA,06085512308,7006,2280,13874309,919520,5.357,0.355,37.1535256,-121.6188759,85,Santa Clara
CA,06085512309,4996,1724,9032011,0,3.487,0,37.1301031,-121.6086139,85,Santa Clara
CA,06085512310,3791,1378,4054594,0,1.565,0,37.1171152,-121.6336267,85,Santa Clara
CA,06085512311,3314,1181,5574506,0,2.152,0,37.1496048,-121.6599882,85,Santa Clara
CA,06085512312,2899,953,1433032,0,0.553,0,37.1331658,-121.6429002,85,Santa Clara
CA,06085512313,3887,1171,2627975,0,1.015,0,37.1159266,-121.653281,85,Santa Clara
CA,06085512314,5932,1979,3721196,0,1.437,0,37.1283447,-121.6632327,85,Santa Clara
CA,06085512401,4782,1503,41346161,9155,15.964,0.004,37.059904,-121.6054408,85,Santa Clara
CA,06085512402,5167,1628,49318357,604720,19.042,0.233,37.0953132,-121.565875,85,Santa Clara
CA,06085512503,7726,2471,13615356,3754,5.257,0.001,37.0355435,-121.6351266,85,Santa Clara
CA,06085512505,7295,2130,2658252,0,1.026,0,37.0245262,-121.5925135,85,Santa Clara
CA,06085512506,6686,1754,2074425,0,0.801,0,37.0230024,-121.5817971,85,Santa Clara
CA,06085512508,7955,2640,2376846,0,0.918,0,37.0047364,-121.5788616,85,Santa Clara
CA,06085512509,4111,1207,4871311,0,1.881,0,36.9878533,-121.5713496,85,Santa Clara
CA,06085512510,6194,2289,23149914,0,8.938,0,36.9775458,-121.5863496,85,Santa Clara
CA,06085512602,2997,1006,97139581,26244,37.506,0.01,37.018124,-121.5244284,85,Santa Clara
CA,06085512603,3954,1033,2088097,0,0.806,0,37.001726,-121.5626698,85,Santa Clara
CA,06085512604,4505,1144,2218017,0,0.856,0,37.019822,-121.5705799,85,Santa Clara
CA,06085513000,8215,2982,2753101,0,1.063,0,37.4288379,-122.1617917,85,Santa Clara
CA,06085513500,1144,496,1527469647,11364981,589.759,4.388,37.248099,-121.5279664,85,Santa Clara
CA,06087100100,2163,818,3296634,0,1.273,0,36.9957924,-121.9990254,87,Santa Cruz
CA,06087100200,7071,2769,2437867,0,0.941,0,36.9847446,-122.0105554,87,Santa Cruz
CA,06087100300,3380,1320,5435347,45778,2.099,0.018,36.9946098,-122.0424812,87,Santa Cruz
CA,06087100400,7331,403,4857960,0,1.876,0,36.9911069,-122.0590224,87,Santa Cruz
CA,06087100500,5370,2187,5428026,0,2.096,0,36.9701968,-122.0639731,87,Santa Cruz
CA,06087100600,3341,1372,1050182,0,0.405,0,36.9697003,-122.0412823,87,Santa Cruz
CA,06087100700,2632,1075,940250,0,0.363,0,36.9772909,-122.0288693,87,Santa Cruz
CA,06087100800,6873,3116,1887469,0,0.729,0,36.9739622,-122.0156066,87,Santa Cruz
CA,06087100900,4236,2354,1886027,718756,0.728,0.278,36.9696357,-122.0044552,87,Santa Cruz
CA,06087101000,7866,3734,2130485,858447,0.823,0.331,36.9638282,-122.0240405,87,Santa Cruz
CA,06087101100,5444,2385,1915932,1155268,0.74,0.446,36.9550263,-122.0333899,87,Santa Cruz
CA,06087101200,3132,1366,4308086,1775965,1.663,0.686,36.9536393,-122.0613064,87,Santa Cruz
CA,06087110100,7466,2451,2453900,0,0.947,0,36.9224854,-121.7415569,87,Santa Cruz
CA,06087110200,7399,2182,2961316,0,1.143,0,36.9272406,-121.7543133,87,Santa Cruz
CA,06087110300,6710,1767,1183345,0,0.457,0,36.9114441,-121.7551684,87,Santa Cruz
CA,06087110400,7976,2002,5982686,0,2.31,0,36.9043838,-121.7704821,87,Santa Cruz
CA,06087110501,7646,2115,1848231,0,0.714,0,36.9206611,-121.7707927,87,Santa Cruz
CA,06087110502,6088,1465,1471424,0,0.568,0,36.9300262,-121.769617,87,Santa Cruz
CA,06087110600,8349,2240,2438435,0,0.941,0,36.9289297,-121.7840141,87,Santa Cruz
CA,06087110700,3357,891,4403334,0,1.7,0,36.9384816,-121.7939493,87,Santa Cruz
CA,06087120200,4283,1943,291773868,12787898,112.655,4.937,37.102398,-122.1775027,87,Santa Cruz
CA,06087120301,5180,2396,49747728,330392,19.208,0.128,37.0994152,-122.091668,87,Santa Cruz
CA,06087120302,2602,1153,3442245,0,1.329,0,37.080028,-122.0886342,87,Santa Cruz
CA,06087120400,4993,2453,26826642,0,10.358,0,37.1289134,-122.1354489,87,Santa Cruz
CA,06087120500,5687,2762,146288078,28802,56.482,0.011,37.1646713,-122.0929441,87,Santa Cruz
CA,06087120600,4733,2016,34484113,336609,13.314,0.13,37.0960709,-122.0465656,87,Santa Cruz
CA,06087120700,4120,2151,21792092,32674,8.414,0.013,37.0197696,-122.0633466,87,Santa Cruz
CA,06087120800,5863,2492,7883176,0,3.044,0,37.0239056,-122.0312516,87,Santa Cruz
CA,06087120900,8360,3363,24761345,0,9.56,0,37.0741254,-122.0142312,87,Santa Cruz
CA,06087121000,3423,1534,74191114,0,28.645,0,37.0900016,-121.9115725,87,Santa Cruz
CA,06087121100,2963,1287,19147014,0,7.393,0,37.0433747,-121.9607648,87,Santa Cruz
CA,06087121200,6114,2516,32641964,0,12.603,0,37.0305521,-121.9940956,87,Santa Cruz
CA,06087121300,4144,1707,3916509,0,1.512,0,36.9968265,-121.9775807,87,Santa Cruz
CA,06087121401,2683,949,1184755,0,0.457,0,36.9820909,-121.9871043,87,Santa Cruz
CA,06087121402,4373,1650,1339464,0,0.517,0,36.9761783,-121.9783864,87,Santa Cruz
CA,06087121403,3362,1469,1260990,17319,0.487,0.007,36.9745749,-121.9911494,87,Santa Cruz
CA,06087121500,4917,2741,1788079,792144,0.69,0.306,36.9617043,-121.9916467,87,Santa Cruz
CA,06087121600,6159,3389,2059299,1941877,0.795,0.75,36.9597176,-121.9700357,87,Santa Cruz
CA,06087121700,7458,3391,2640892,0,1.02,0,36.974907,-121.9654587,87,Santa Cruz
CA,06087121800,4796,2830,1860732,521221,0.718,0.201,36.9784081,-121.9458186,87,Santa Cruz
CA,06087122001,4909,2026,31384823,0,12.118,0,37.0237015,-121.9240389,87,Santa Cruz
CA,06087122002,3349,1407,51735243,0,19.975,0,37.0227547,-121.8654863,87,Santa Cruz
CA,06087122003,6543,2867,5546513,0,2.142,0,36.9870654,-121.9249795,87,Santa Cruz
CA,06087122100,3267,1923,2271644,1471426,0.877,0.568,36.9717451,-121.913426,87,Santa Cruz
CA,06087122201,6269,3360,8631589,2066146,3.333,0.798,36.9736247,-121.8771977,87,Santa Cruz
CA,06087122202,2221,966,2629953,0,1.015,0,36.9631315,-121.873767,87,Santa Cruz
CA,06087122203,3622,1797,2480172,0,0.958,0,36.9574068,-121.8784677,87,Santa Cruz
CA,06087122300,3943,2326,41846244,4325195,16.157,1.67,36.9028173,-121.8155301,87,Santa Cruz
CA,06087122400,7167,2787,106080032,174881,40.958,0.068,37.001101,-121.7979629,87,Santa Cruz
CA,06087122500,6670,1526,12156087,909650,4.693,0.351,36.9514486,-121.7451776,87,Santa Cruz
CA,06087123100,2638,806,7696984,415940,2.972,0.161,36.9594832,-121.7817391,87,Santa Cruz
CA,06087123300,1741,481,73179700,329733,28.255,0.127,36.9339389,-121.6753872,87,Santa Cruz
CA,06087990100,0,0,0,388532744,0,150.013,36.9217925,-122.0305068,87,Santa Cruz
CA,06095250103,4292,1668,2017323,1216,0.779,0,38.1164685,-122.2216027,95,Solano
CA,06095250104,2280,853,1317900,0,0.509,0,38.1138506,-122.2081589,95,Solano
CA,06095250105,6678,2258,3447871,0,1.331,0,38.1295441,-122.2141822,95,Solano
CA,06095250106,4412,1442,18893132,31377,7.295,0.012,38.1382068,-122.1822552,95,Solano
CA,06095250200,4000,1544,1343105,0,0.519,0,38.1044692,-122.2101506,95,Solano
CA,06095250300,3206,1221,1099413,0,0.424,0,38.1048774,-122.2235833,95,Solano
CA,06095250400,3087,1281,1115919,0,0.431,0,38.0949074,-122.2239275,95,Solano
CA,06095250501,2071,805,1321432,0,0.51,0,38.0932268,-122.2138705,95,Solano
CA,06095250502,3128,1192,1904898,7011,0.735,0.003,38.089461,-122.2038733,95,Solano
CA,06095250601,4695,1575,2382349,28927,0.92,0.011,38.0820079,-122.225778,95,Solano
CA,06095250604,3842,1566,2094074,614539,0.809,0.237,38.0673887,-122.2185562,95,Solano
CA,06095250605,4223,1523,3023608,1155424,1.167,0.446,38.0700529,-122.2027379,95,Solano
CA,06095250701,2962,1198,2176467,604746,0.84,0.233,38.0900421,-122.2449025,95,Solano
CA,06095250801,3917,1637,38620931,58651440,14.912,22.645,38.1293945,-122.3302426,95,Solano
CA,06095250900,2798,1458,812851,158294,0.314,0.061,38.1017927,-122.259038,95,Solano
CA,06095251000,2470,1286,727397,0,0.281,0,38.1011243,-122.2485415,95,Solano
CA,06095251100,3271,1221,1075020,0,0.415,0,38.0969602,-122.2365223,95,Solano
CA,06095251200,3061,1226,1198605,0,0.463,0,38.1052893,-122.2365335,95,Solano
CA,06095251300,2938,1266,1254981,0,0.485,0,38.1146854,-122.235826,95,Solano
CA,06095251400,5357,2327,2256225,0,0.871,0,38.1237134,-122.23956,95,Solano
CA,06095251500,3555,1509,1376730,0,0.532,0,38.111521,-122.2497147,95,Solano
CA,06095251600,2359,1170,861184,212332,0.333,0.082,38.1083885,-122.2622993,95,Solano
CA,06095251701,3372,1570,1582726,362074,0.611,0.14,38.1165979,-122.266959,95,Solano
CA,06095251702,2578,1038,576317,0,0.223,0,38.1220821,-122.2687139,95,Solano
CA,06095251802,2538,1308,2178636,149921,0.841,0.058,38.1261466,-122.2570455,95,Solano
CA,06095251803,4988,1473,3381294,1766676,1.306,0.682,38.1358448,-122.2652793,95,Solano
CA,06095251804,3655,1048,1654803,1026932,0.639,0.397,38.1510468,-122.2787949,95,Solano
CA,06095251901,5072,1909,3146344,239323,1.215,0.092,38.1366028,-122.2405897,95,Solano
CA,06095251902,5833,1709,2045534,0,0.79,0,38.1480354,-122.244108,95,Solano
CA,06095251903,5308,1664,2570602,14062,0.993,0.005,38.1478379,-122.2282174,95,Solano
CA,06095252000,4157,2251,3086260,5097387,1.192,1.968,38.0621001,-122.1791737,95,Solano
CA,06095252102,3874,1677,46275363,32095937,17.867,12.392,38.0870969,-122.1071716,95,Solano
CA,06095252103,5180,2004,2244748,281,0.867,0,38.1048794,-122.1916422,95,Solano
CA,06095252104,5536,1784,9827609,434252,3.794,0.168,38.0900638,-122.1640059,95,Solano
CA,06095252105,3256,1341,2657578,10968,1.026,0.004,38.0801267,-122.1828721,95,Solano
CA,06095252106,4132,1724,2888872,0,1.115,0,38.0752525,-122.1678515,95,Solano
CA,06095252107,3592,1470,2713427,0,1.048,0,38.0696665,-122.1542954,95,Solano
CA,06095252108,3165,1301,1620740,0,0.626,0,38.0608147,-122.1630224,95,Solano
CA,06095252201,8761,3255,92642974,931447,35.77,0.36,38.2544469,-122.1666634,95,Solano
CA,06095252202,9825,3172,53720393,523965,20.742,0.202,38.1649825,-122.1486859,95,Solano
CA,06095252305,4711,1730,45841069,2014203,17.699,0.778,38.2199882,-122.0937986,95,Solano
CA,06095252306,3303,1296,1865854,0,0.72,0,38.2655712,-122.0643005,95,Solano
CA,06095252310,3156,1301,24790820,22954,9.572,0.009,38.29468,-122.084367,95,Solano
CA,06095252311,4557,1591,8507663,22172,3.285,0.009,38.2950726,-122.0507327,95,Solano
CA,06095252312,3368,1470,1619620,0,0.625,0,38.2753544,-122.0561706,95,Solano
CA,06095252313,5065,2349,7144867,12725,2.759,0.005,38.303698,-122.0262174,95,Solano
CA,06095252314,4113,1475,1790268,0,0.691,0,38.2769991,-122.0358438,95,Solano
CA,06095252315,4393,1439,1703705,21531,0.658,0.008,38.2840121,-122.0150107,95,Solano
CA,06095252316,3427,1179,1288712,0,0.498,0,38.2762632,-122.0156731,95,Solano
CA,06095252317,6823,2166,31222716,313683,12.055,0.121,38.290379,-121.9719091,95,Solano
CA,06095252401,4559,1466,1400872,0,0.541,0,38.2534089,-122.0580588,95,Solano
CA,06095252402,5238,1801,15078929,252156,5.822,0.097,38.2204068,-122.0693691,95,Solano
CA,06095252501,2670,977,1126767,9143,0.435,0.004,38.2547036,-122.0412776,95,Solano
CA,06095252502,2275,650,899545,0,0.347,0,38.2470347,-122.0449333,95,Solano
CA,06095252604,3674,1274,1575533,0,0.608,0,38.2642121,-122.0512466,95,Solano
CA,06095252605,5520,1978,1567243,0,0.605,0,38.2655647,-122.0396821,95,Solano
CA,06095252606,5148,1822,1309485,0,0.506,0,38.265491,-122.0295802,95,Solano
CA,06095252607,3819,1215,792526,0,0.306,0,38.2544056,-122.0297407,95,Solano
CA,06095252608,3807,1332,894669,7915,0.345,0.003,38.2665083,-122.0232104,95,Solano
CA,06095252610,3142,1078,982939,0,0.38,0,38.270075,-122.0064188,95,Solano
CA,06095252611,3263,1193,947287,0,0.366,0,38.2638928,-122.013868,95,Solano
CA,06095252702,6808,2459,212121497,79000013,81.901,30.502,38.1435924,-121.9839893,95,Solano
CA,06095252703,3846,1277,1320297,0,0.51,0,38.2485857,-122.0272609,95,Solano
CA,06095252704,5155,1776,1320262,1210,0.51,0,38.2490976,-122.014721,95,Solano
CA,06095252705,5962,1897,1726040,589,0.666,0,38.2500177,-121.9964026,95,Solano
CA,06095252706,3844,1243,4307727,4279,1.663,0.002,38.2580217,-121.9778302,95,Solano
CA,06095252707,4753,1766,3779730,1666,1.459,0.001,38.2600765,-122.0011752,95,Solano
CA,06095252801,2455,1045,2411375,13175,0.931,0.005,38.2790134,-121.9458087,95,Solano
CA,06095252802,1359,195,3748798,0,1.447,0,38.2715918,-121.9464883,95,Solano
CA,06095252903,4368,1681,227213435,827349,87.728,0.319,38.4381951,-122.0352498,95,Solano
CA,06095252904,4726,1949,55643363,399018,21.484,0.154,38.4043615,-121.9310061,95,Solano
CA,06095252908,3626,1344,1094091,0,0.422,0,38.342413,-121.956931,95,Solano
CA,06095252909,3235,1110,5654637,1700,2.183,0.001,38.3446313,-121.9249586,95,Solano
CA,06095252910,5617,2006,1657085,0,0.64,0,38.3401253,-121.9444369,95,Solano
CA,06095252911,4912,2949,4217107,18288,1.628,0.007,38.3695164,-121.9443944,95,Solano
CA,06095252912,5625,1941,2525064,0,0.975,0,38.3572485,-121.9443575,95,Solano
CA,06095252913,4910,1773,1730449,0,0.668,0,38.3258768,-121.9655186,95,Solano
CA,06095252914,5266,1861,2673211,1434,1.032,0.001,38.3334133,-121.9428965,95,Solano
CA,06095252915,3506,1091,14362399,26834,5.545,0.01,38.3191193,-121.9245995,95,Solano
CA,06095253000,7810,0,3552390,7671,1.372,0.003,38.3206557,-121.9787847,95,Solano
CA,06095253101,4974,2106,6253687,0,2.415,0,38.3505074,-122.0063092,95,Solano
CA,06095253105,5958,2566,2481113,0,0.958,0,38.3539248,-121.9670749,95,Solano
CA,06095253106,3296,1334,1093424,0,0.422,0,38.3417484,-121.9660433,95,Solano
CA,06095253107,6016,2443,2542920,0,0.982,0,38.3420876,-121.9790495,95,Solano
CA,06095253108,4088,1587,8161392,338512,3.151,0.131,38.3288304,-122.0008642,95,Solano
CA,06095253201,4713,1877,5025046,0,1.94,0,38.3703216,-122.0115118,95,Solano
CA,06095253203,4147,1627,1839317,0,0.71,0,38.3622036,-121.9967931,95,Solano
CA,06095253204,7098,2445,5593824,12215,2.16,0.005,38.3825661,-121.9869787,95,Solano
CA,06095253205,3022,1061,2612130,3408,1.009,0.001,38.3742945,-121.9717589,95,Solano
CA,06095253206,3102,1030,3564415,19241,1.376,0.007,38.3962812,-121.9742566,95,Solano
CA,06095253300,2743,1026,442700459,2214448,170.928,0.855,38.4198882,-121.7998024,95,Solano
CA,06095253402,6940,2393,16744416,22211,6.465,0.009,38.4428124,-121.8169166,95,Solano
CA,06095253403,4959,1645,7408884,6654,2.861,0.003,38.4286407,-121.8516301,95,Solano
CA,06095253404,6611,2203,2738070,0,1.057,0,38.4598591,-121.8314911,95,Solano
CA,06095253500,8423,4283,576996041,28782850,222.779,11.113,38.2050259,-121.7715997,95,Solano
CA,06095980000,16,3,14060380,168159,5.429,0.065,38.2544515,-121.9456515,95,Solano
CA,06097150100,2322,1196,154475456,35808097,59.643,13.826,38.1968029,-122.4269124,97,Sonoma
CA,06097150202,5103,2773,32197208,0,12.431,0,38.318835,-122.4393662,97,Sonoma
CA,06097150203,4505,2359,4512593,0,1.742,0,38.2775446,-122.4621638,97,Sonoma
CA,06097150204,3678,1817,2694832,0,1.04,0,38.2867715,-122.451008,97,Sonoma
CA,06097150303,4170,2437,61341224,139782,23.684,0.054,38.3129516,-122.5327531,97,Sonoma
CA,06097150304,6158,2413,3068492,0,1.185,0,38.306745,-122.4902094,97,Sonoma
CA,06097150305,5282,1763,3259757,0,1.259,0,38.3258969,-122.4926668,97,Sonoma
CA,06097150306,4107,1773,12745765,0,4.921,0,38.3391382,-122.4692305,97,Sonoma
CA,06097150500,5283,2536,103146461,93385,39.825,0.036,38.3800529,-122.5375898,97,Sonoma
CA,06097150601,4089,1394,1245601,0,0.481,0,38.2376164,-122.6132539,97,Sonoma
CA,06097150602,4307,1557,1670109,0,0.645,0,38.2440564,-122.6067891,97,Sonoma
CA,06097150603,7249,2739,3464702,0,1.338,0,38.2544898,-122.6179426,97,Sonoma
CA,06097150607,5369,1875,11094293,0,4.284,0,38.2766584,-122.6437532,97,Sonoma
CA,06097150609,4465,1942,2300628,0,0.888,0,38.2600055,-122.6438313,97,Sonoma
CA,06097150610,4004,1402,1349443,0,0.521,0,38.2654848,-122.6401777,97,Sonoma
CA,06097150611,4067,1509,2955029,0,1.141,0,38.2329343,-122.579047,97,Sonoma
CA,06097150612,4325,1713,173532852,7300855,67.001,2.819,38.2110204,-122.5331126,97,Sonoma
CA,06097150701,4609,2145,3390584,196497,1.309,0.076,38.232937,-122.6301681,97,Sonoma
CA,06097150702,4552,1821,20406327,0,7.879,0,38.2010719,-122.6258528,97,Sonoma
CA,06097150800,4994,2071,13816446,0,5.335,0,38.2087678,-122.6647282,97,Sonoma
CA,06097150901,4904,2104,2974705,20869,1.149,0.008,38.2477398,-122.644126,97,Sonoma
